user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,is_valid_pan,is_valid_aadhaar
USR28471,Umang Kumer,LBEYE6919S,XXXX-XXXX-2199,1991-02-13 05:37:51,Jaipur,Rajasthan,13774.0,Freelancer,2025-11-11 00:00:00,VERIFIED,MEDIUM,True,True
USR65406,Bhavini Solanki,JVEIG3097A,0888-5097-2945,1960-11-08 00:00:00,Jaipur,Rajasthan,20271.0,Unemployed,,PENDING,LOW,True,True
USR16212,Sanya Sawhney,TBUDL4683R,2049-4975-1167,2001-07-23 00:00:00,Kolkata,West Bengal,13924.0,Freelancer,2024-09-22 17:09:54,VERIFIED,MEDIUM,True,True
USR60904,Suhani Oza,WYWQI1618A,5198-6348-2284,1996-03-21 15:32:20,Ldh,Punjab,64722.0,Self Employed,2026-03-31 00:00:00,VERIFIED,LOW,True,True
USR68308,Sim0N Ramanathan,LQESD0778U,7558-4226-4622,2005-10-17 00:00:00,Delhi,Delhi,22653.0,Gig Worker,2025-02-15 00:00:00,VERIFIED,MEDIUM,True,True
USR73563,Unnati Kala,MFVPE2019P,5455534227,1969-06-19 00:00:00,Mumbai,Maharashtra,24100.0,Freelancer,,PENDING,LOW,True,False
USR70255,Ekani Dua,ACUZI3478D,,1975-01-02 07:27:08,Chennai,Tamil Nadu,25961.0,Freelancer,2025-03-19 00:00:00,VERIFIED,MEDIUM,True,False
USR66657,Shivansh Goda,TDJCU7352U,7606-8017-5158,1972-04-10 00:00:00,Jaipur,Rajasthan,27055.0,Student,2024-09-26 03:09:00,VERIFIED,LOW,True,True
USR50077,Fiyaz Sunder,SGQUO5647,2367-2853-5785,1962-05-11 03:54:34,Chennai,Tamil Nadu,15682.0,Farmer,2024-11-28 18:59:06,PENDING,LOW,False,True
USR81075,Ishani Naidu,LOLHX7170K,2571-0479-0985,2004-02-17 00:00:00,Lucknow,Uttar Pradesh,40563.0,Unemployed,2024-12-22 23:51:00,VERIFIED,HIGH,True,True
USR93584,Neel Deo,AFBMT0794B,,1992-08-21 00:00:00,Mumbai,Maharashtra,46356.0,Retired,2024-08-09 16:28:08,VERIFIED,LOW,True,False
USR88185,Vinaya Dora,KIYZN4444E,1952-3835-5149,1982-12-13 00:00:00,Mumbai,Maharashtra,18104.0,Farmer,2024-07-02 00:00:00,VERIFIED,LOW,True,True
USR79161,Liam Goyal,LYIMT9308V,8160-0645-7893,2001-12-07 00:00:00,Lucknow,Uttar Pradesh,9335.0,Student,2026-02-21 00:00:00,PENDING,UNKNOWN,True,True
USR50757,Barkha Parmer,UNJBD0770C,1806-6435-7027,1967-11-11 00:00:00,Chennai,Tamil Nadu,21395.0,Self Employed,2025-01-23 00:00:00,PENDING,LOW,True,True
USR10799,Indira Cheema,GCEYH8996T,0140-1454-1696,2004-08-04 00:00:00,Lucknow,Uttar Pradesh,27782.0,Unemployed,2025-12-28 00:00:00,PENDING,MEDIUM,True,True
USR88938,Jagat Kapoor,RCVDY9085U,6914-6325-1198,1994-02-03 00:00:00,Chennai,Tamil Nadu,50341.0,Freelancer,2025-08-03 21:44:39,VERIFIED,MEDIUM,True,True
USR22437,Samarth Saraf,KLAWR0922Q,0462-4856-6958,1978-01-24 06:46:13,Amritsar,Punjab,12976.0,Farmer,2024-01-06 00:00:00,VERIFIED,MEDIUM,True,True
USR18684,Lipika Balasubramanian,UADKZ7560A,,1966-07-28 00:00:00,Ldh,Punjab,16244.0,Business Owner,2026-02-11 02:43:34,PENDING,LOW,True,False
USR54714,Yochana Nagy,OOSCD5853V,8210-6909-8531,1993-03-01 00:00:00,Chennai,Tamil Nadu,27270.0,Unemployed,2024-12-16 00:00:00,VERIFIED,MEDIUM,True,False
USR46227,Vyanjana Dewan,FLWTU6763C,1814-2143-7210,1982-02-19 00:00:00,Jalandhar,Punjab,29239.0,Freelancer,2024-12-27 20:02:00,VERIFIED,LOW,True,True
USR92736,Krish Ganesh,BCYTK0743V,7313-9933-4744,2006-04-01 00:00:00,Pune,Maharashtra,19462.0,Gig Worker,,VERIFIED,LOW,True,False
USR68243,Farhan Sarma,QDGQV8153T,8282630682,1963-11-14 00:00:00,Kolkata,West Bengal,15953.0,Farmer,2025-12-01 02:10:39,VERIFIED,LOW,True,False
USR54662,Kalpit Johal,WSIZM8377T,2280-4651-3614,2005-01-05 13:31:41,Chennai,Tamil Nadu,69040.0,Gig Worker,,VERIFIED,LOW,True,False
USR49692,Pranav Ahuja,KNWTL7986M,3661-8159-2977,1988-03-31 00:00:00,Lucknow,Uttar Pradesh,78295.0,Farmer,2025-01-07 00:00:00,VERIFIED,HIGH,True,True
USR78411,Rehaan Singhal,LVAXX6013A,6520-0283-9194,1965-12-26 23:34:29,Jalandhar,Punjab,40100.0,Salaried,2025-10-02 00:00:00,VERIFIED,HIGH,True,True
USR45168,David Sachdeva,JKJJV1240S,0419-1546-6352,1979-01-11 12:53:09,Lucknow,Uttar Pradesh,9179.0,Unemployed,2024-03-04 00:00:00,VERIFIED,LOW,True,True
USR57891,Timothy Doctor,DLBXF6631F,0783-3797-4416,1966-10-02 09:25:38,Lucknow,Uttar Pradesh,22369.0,Self Employed,2025-11-05 00:00:00,VERIFIED,LOW,True,True
USR33040,Gayathri Jani,OVLVS3825H,5866-8530-2431,2003-01-02 22:29:25,Delhi,Delhi,21830.0,Student,2024-11-16 21:41:56,VERIFIED,MEDIUM,True,True
USR45432,Yauvani Krishna,JSLID1691H,0273-7229-0104,,Poona,Maharashtra,44208.0,Freelancer,2026-02-14 00:00:00,PENDING,LOW,True,True
USR88242,Warinder Keer,GRFUD3392U,XXXX-XXXX-0308,1975-06-05 00:00:00,Kolkata,West Bengal,33405.0,Retired,2024-11-10 00:00:00,VERIFIED,LOW,True,True
USR24490,Chandran Rajagopal,WEERX9254V,7411-8442-1122,1990-06-17 00:00:00,Jalandhar,Punjab,28953.0,Freelancer,2025-11-14 01:38:15,VERIFIED,MEDIUM,True,True
USR71493,Eta Shukla,ZXNDJ8595B,0268-1743-0613,2001-05-10 00:00:00,Pune,Maharashtra,14758.0,Farmer,2025-06-09 00:00:00,REJECTED,LOW,True,True
USR74942,Anamika Bora,CVTXW4518J,4958-8841-5507,1980-05-24 06:20:19,Hyderabad,Telangana,,Retired,2025-04-05 00:00:00,VERIFIED,LOW,True,True
USR52453,Tanveer Bora,SRYFE1748M,6374-1086-9152,,Kolkata,West Bengal,15729.0,Retired,2026-01-10 00:00:00,VERIFIED,MEDIUM,True,True
USR72124,Triya Walia,NRPMD1578I,0098-5229-3674,1995-06-18 00:00:00,Chennai,Tamil Nadu,12432.0,Retired,,VERIFIED,LOW,True,True
USR72857,Onveer Sem,,1557-0207-5883,1985-12-15 03:05:25,Jaipur,Rajasthan,,Self Employed,2025-10-16 20:46:38,VERIFIED,LOW,False,True
USR83080,Ikshita Mutti,LYYKM1219X,5497-4858-8973,1979-10-16 00:00:00,Pune,Maharashtra,27793.0,Business Owner,2026-03-19 01:20:00,PENDING,HIGH,True,True
USR89093,Sachi Sodhi,FYONQ3813N,9642-8445-3783,1965-05-26 20:35:00,Delhi,Delhi,14044.0,Gig Worker,2025-09-15 14:13:25,VERIFIED,LOW,True,True
USR22374,Upma Sagar,GZRLA3913O,,1974-09-06 00:00:00,Kolkata,West Bengal,30445.0,Unemployed,2026-02-17 00:00:00,VERIFIED,LOW,True,False
USR91124,Om Ben,UYATS4644A,1124-5584-2064,1988-03-28 16:21:45,Mumbai,Maharashtra,15833.0,Unemployed,2024-05-02 04:51:41,VERIFIED,LOW,True,True
USR42842,Lee1A Kuruvi11A,PRDCZ7762D,4753-1284-8076,1978-01-14 19:17:00,Hyderabad,Telangana,10223.0,Business Owner,2025-03-17 00:00:00,VERIFIED,MEDIUM,True,True
USR22097,Dalaja Bandi,VXXOS1151R,2918-3665-4326,1987-09-29 00:00:00,Jaipur,Rajasthan,14666.0,Freelancer,,VERIFIED,LOW,True,True
USR25182,Abeer Pall,YMQPS7536H,9315-4229-5863,1983-07-15 00:00:00,Ldh,Punjab,33673.0,Gig Worker,2024-08-29 00:00:00,VERIFIED,LOW,True,True
USR98141,Radha Dave,SOXBR1835P,3963434823,,Amritsar,Punjab,11066.0,Self Employed,2025-11-10 00:00:00,PENDING,LOW,True,False
USR93763,Kabir K0Rpa1,RYKUP5784S,,1998-06-01 00:00:00,Delhi,Delhi,31397.0,Business Owner,2025-01-11 08:38:57,PENDING,LOW,True,False
USR63140,Falan Dave,MVX0X7597Z,5818-9416-9335,,Delhi,Delhi,14699.0,Gig Worker,2025-01-20 00:00:00,VERIFIED,LOW,False,True
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,21697.0,Farmer,2024-07-20 00:00:00,PENDING,MEDIUM,True,False
USR19143,Ethan Goda,CTEFH7021F,3298-1375-1784,2005-06-10 00:00:00,Mumbai,Maharashtra,23362.0,Freelancer,2024-03-20 00:00:00,VERIFIED,HIGH,True,True
USR95415,Chaitanya Thaker,ZDEGY9506Y,7319-8353-9399,1969-11-24 19:18:32,Amritsar,Punjab,13837.0,Gig Worker,2024-08-25 00:00:00,VERIFIED,LOW,True,True
USR18202,Abhiram Raja,RAE1D7695D,8389-7993-5730,1975-09-13 00:00:00,Jaipur,Rajasthan,30600.0,Gig Worker,2025-08-23 00:00:00,VERIFIED,LOW,False,True
USR80606,Laban Chaudhuri,TFSEU6471W,4371101468,1992-04-06 00:00:00,Jaipur,Rajasthan,38286.0,Unemployed,2025-07-04 00:00:00,VERIFIED,MEDIUM,True,False
USR48202,Laksh Bajaj,QXDZA9341Q,XXXX-XXXX-6358,1996-03-19 00:00:00,Ldh,Punjab,25264.0,Business Owner,2025-06-12 00:10:22,VERIFIED,MEDIUM,True,True
USR60098,Omisha Krishnamurthy,VARAJ4082L,9721-5437-5029,1990-10-01 00:00:00,Jalandhar,Punjab,35404.0,Unemployed,2024-11-26 00:00:00,VERIFIED,LOW,True,True
USR87240,Jyoti Sur,IEUYM4669L,7806-9669-4702,1968-05-10 00:00:00,Delhi,Delhi,89763.0,Farmer,2025-03-18 10:56:00,VERIFIED,HIGH,True,True
USR17634,Xiti Raman,XKEOA9409N,XXXX-XXXX-9759,1962-05-26 00:00:00,Delhi,Delhi,14075.0,Farmer,,REJECTED,MEDIUM,True,True
USR94422,Umang Sarin,ZKEYY4429E,8023-3320-6072,2002-05-09 16:54:00,Kolkata,West Bengal,8533.0,Retired,2024-12-10 00:00:00,VERIFIED,MEDIUM,True,True
USR42355,Laksh Thaman,ICHKB2482R,5540-8692-7386,1990-07-21 00:00:00,Hyderabad,Telangana,,Unemployed,,VERIFIED,LOW,True,True
USR48236,Saumya Vala,HCNXC9103B,2436-0108-1793,1975-12-14 21:10:10,Bengaluru,Karnataka,,Retired,2025-10-05 00:00:00,VERIFIED,LOW,True,True
USR14548,Jairaj More,TAGAL2883H,4475-5365-6723,2003-10-20 00:00:00,Lucknow,Uttar Pradesh,26619.0,Business Owner,,VERIFIED,MEDIUM,True,True
USR95526,Peterkala,JFELW9526F,4930-4644-3534,1983-05-10 00:00:00,Hyderabad,Telangana,27217.0,Student,2026-01-21 08:19:12,VERIFIED,LOW,True,True
USR71074,The0D0Re Saran,AGESH3576U,XXXX-XXXX-8260,1978-05-01 00:00:00,Hyderabad,Telangana,14256.0,Retired,2024-03-05 20:12:51,VERIFIED,LOW,True,True
USR25977,Naveen Iyengar,LGJDZ5392O,5271-5328-0398,1969-09-09 00:00:00,Poona,Maharashtra,13050.0,Unemployed,2024-06-01 04:28:33,VERIFIED,LOW,True,True
USR67136,Raghav Kaul,ZLKXI6466T,5749-0960-4432,,Kolkata,West Bengal,16700.0,Business Owner,2024-11-28 00:00:00,VERIFIED,LOW,True,True
USR62629,Nathanielhans,NZWAV5535W,8499-8261-9358,1962-09-06 00:00:00,Mumbay,Maharashtra,34561.0,Salaried,2026-01-23 00:00:00,PENDING,LOW,True,True
USR34004,Januja Suresh,SBMKK9240L,5661-1341-5633,1978-02-26 00:00:00,Bengaluru,Karnataka,34370.0,Student,2024-09-15 00:00:00,VERIFIED,MEDIUM,True,True
USR40439,Hemal Srinivasan,WXYUJ0432R,XXXX-XXXX-4268,2000-04-08 00:00:00,Hyderabad,Telangana,,Gig Worker,2026-02-23 00:00:00,VERIFIED,LOW,True,True
USR31030,Xiti Ray,QSJNR1376Z,6598-0715-6517,1981-04-18 00:00:00,Jalandhar,Punjab,24426.0,Business Owner,2025-08-28 00:00:00,VERIFIED,MEDIUM,True,True
USR79295,Wahab Char,WASTI6010Z,XXXX-XXXX-3406,1973-08-27 22:49:18,Kolkata,West Bengal,64023.0,Freelancer,2024-08-29 13:40:21,VERIFIED,LOW,True,True
USR80825,Manthan Karan,BPSUE1888N,1442-3294-1518,,Mumbai,Maharashtra,13454.0,Gig Worker,2024-09-26 00:00:00,REJECTED,MEDIUM,True,True
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15 15:19:40,Pune,Maharashtra,12815.0,Retired,2024-09-12 00:00:00,REJECTED,LOW,True,False
USR85258,Raagini Narain,UHNNE4441C,1660-0493-9279,1976-12-26 00:00:00,Poona,Maharashtra,55145.0,Retired,2025-02-19 10:29:00,VERIFIED,LOW,True,True
USR86570,Yahvi Rai,HVSEK9568Z,1452-9815-6962,1962-04-19 23:20:00,Kolkata,West Bengal,37623.0,Gig Worker,,REJECTED,LOW,True,True
USR88567,Naksh Ahluwalia,OSBRG1438,3341-9686-9900,,Pune,Maharashtra,30641.0,Farmer,2026-01-08 00:00:00,VERIFIED,MEDIUM,False,False
USR93778,Utkarsh Tiwari,QITKS8807X,XXXX-XXXX-5012,1974-10-24 00:00:00,Lucknow,Uttar Pradesh,16027.0,Business Owner,2025-12-26 00:00:00,VERIFIED,MEDIUM,True,True
USR52141,Yashoda Tandon,FZZBY9534F,9563-5719-7881,1997-10-20 00:00:00,Chennai,Tamil Nadu,10864.0,Student,2024-02-01 13:05:08,VERIFIED,LOW,True,True
USR50106,Janaki Mani,EALPW1624U,3475-7930-8688,1977-05-21 00:00:00,Bengaluru,Karnataka,47551.0,Student,2024-07-07 00:00:00,VERIFIED,LOW,True,True
USR32614,Jagvi Bahl,ZAQHB7231J,4879-3398-9583,2005-02-07 00:00:00,Chennai,Tamil Nadu,92859.0,Student,2024-11-19 05:30:00,VERIFIED,LOW,True,False
USR29799,Amrita De,LSORU2616M,XXXX-XXXX-0644,1987-09-23 00:00:00,Hyderabad,Telangana,,Farmer,2024-03-21 00:00:00,VERIFIED,LOW,True,True
USR66250,Ojas Dalal,BDGEG6184N,1141-8441-0362,1974-09-11 11:34:00,Chennai,Tamil Nadu,62819.0,Salaried,2025-05-27 00:00:00,VERIFIED,MEDIUM,True,True
USR62412,Aayush Sarna,RUCYJ0962,,1985-03-13 00:00:00,Jaipur,Rajasthan,36600.0,Student,2026-02-19 00:00:00,PENDING,LOW,False,False
USR16767,Aachal Raman,WITWZ1703,2362-0590-4972,1988-06-14 00:00:00,Jalandhar,Punjab,18733.0,Student,,VERIFIED,LOW,False,True
USR26792,Nilima Bath,RGIKN4424V,7133-1158-4019,1995-01-13 00:00:00,Mumbai,Maharashtra,28000.0,Farmer,2024-07-02 02:24:43,VERIFIED,UNKNOWN,True,True
USR14026,Unnati Ganesh,ETZEO7285L,5771-9483-7053,1994-01-22 23:26:31,Hyderabad,Telangana,,Student,,VERIFIED,LOW,True,True
USR92126,Reyansh Acharya,SXRKL3895D,XXXX-XXXX-4281,2001-05-20 21:10:53,Delhi,Delhi,18355.0,Freelancer,2025-01-03 00:00:00,VERIFIED,LOW,True,True
USR35397,Jatin Krish,ENRZY0076Q,7067-9767-4251,1972-07-26 00:00:00,Ldh,Punjab,19430.0,Gig Worker,2024-03-14 00:00:00,PENDING,HIGH,True,True
USR69454,Leena Krish,XECMY2176L,3927-5782-9345,1965-06-27 00:00:00,Lucknow,Uttar Pradesh,25607.0,Student,2025-07-21 05:48:56,VERIFIED,HIGH,True,True
USR22207,Alka Palan,RENQK1028K,3897-9910-2428,1997-09-27 11:33:00,Lucknow,Uttar Pradesh,35735.0,Salaried,,VERIFIED,LOW,True,True
USR28865,Jhalak Murthy,EHTEX0098B,,2006-08-28 00:00:00,Lucknow,Uttar Pradesh,28146.0,Business Owner,2024-10-08 00:00:00,VERIFIED,LOW,True,False
USR77100,Manthanbhandari,ERZQH5817Y,1295-9548-5934,,Kolkata,West Bengal,38121.0,Retired,2024-08-25 00:00:00,VERIFIED,LOW,True,False
USR29077,Gauri Vala,JFTSW4818T,0692-0339-4194,1976-10-25 00:00:00,Bengaluru,Karnataka,51354.0,Freelancer,2024-08-01 20:29:00,VERIFIED,MEDIUM,True,True
USR38988,Urvashi Dora,OESTA4426,8478184681,1997-01-05 00:00:00,Bengaluru,Karnataka,39420.0,Salaried,2025-06-25 00:00:00,VERIFIED,LOW,False,False
USR98262,Theodore Natt,AVXLW4719L,XXXX-XXXX-1576,1976-12-01 00:00:00,Amritsar,Punjab,15675.0,Student,2024-11-20 00:00:00,VERIFIED,LOW,True,True
USR39124,Kalpit Zacharia,,1350-0866-9196,1981-03-15 22:13:37,Lucknow,Uttar Pradesh,15143.0,Business Owner,2025-05-11 20:46:00,VERIFIED,LOW,False,False
USR20836,Jackson Mohan,VLGZC2362P,7036-5225-8765,1970-04-19 00:00:00,Chennai,Tamil Nadu,73787.0,Business Owner,2024-02-07 00:00:00,VERIFIED,LOW,True,True
USR74124,Baljiwan Reddy,JPVYL0923N,,2005-05-27 00:00:00,Jalandhar,Punjab,28069.0,Unemployed,2025-04-23 19:18:00,VERIFIED,LOW,True,False
USR21300,Diya Sengupta,RREAD0435X,2378-7183-4529,1964-12-08 00:00:00,Pune,Maharashtra,,Retired,2024-04-28 16:30:24,VERIFIED,LOW,True,True
USR98633,Yochana Ben,WMGIK9253U,XXXX-XXXX-3034,2005-06-04 00:00:00,Bengaluru,Karnataka,13093.0,Salaried,2025-06-12 01:25:00,VERIFIED,LOW,True,True
USR72741,Ekta Raj,BCZPG8687D,,1963-09-02 00:00:00,Ldh,Punjab,12811.0,Freelancer,2024-10-26 09:22:00,VERIFIED,MEDIUM,True,False
USR21789,Krishna Dey,QTKJV4136A,3305-6208-3529,,Ludhiana,Punjab,,Gig Worker,,REJECTED,MEDIUM,True,True
USR98241,Jyoti Chauhan,JGQII1343G,,,Ludhiana,Punjab,37121.0,Student,2024-03-09 00:34:49,VERIFIED,MEDIUM,True,False
USR23012,Ekiya Halder,IAWYO7152J,XXXX-XXXX-4769,1964-06-26 23:06:00,Jalandhar,Punjab,,Self Employed,2025-06-21 00:00:00,VERIFIED,LOW,True,True
USR71504,Yug Hora,XH0L16368X,6700-4760-9258,2005-06-05 23:22:00,Chennai,Tamil Nadu,55316.0,Gig Worker,,REJECTED,MEDIUM,False,True
USR17255,Anusha Pant,WRTOB7644E,XXXX-XXXX-0047,2007-04-12 00:00:00,Mumbai,Maharashtra,15314.0,Gig Worker,2026-03-03 00:00:00,PENDING,LOW,True,True
USR62706,Gaurang Agate,DJASW0247S,0351-6557-2866,,Jaipur,Rajasthan,25500.0,Gig Worker,2024-04-22 00:00:00,PENDING,LOW,True,True
USR90492,Akshay Mannan,KOBHD1856Z,5037-4735-3205,1986-06-23 00:00:00,Ldh,Punjab,42279.0,Freelancer,2025-09-23 00:00:00,VERIFIED,LOW,True,False
USR24185,Amruta Bora,SOXKU0767H,7431-8756-0518,1994-09-07 00:00:00,Amritsar,Punjab,51720.0,Freelancer,2025-05-26 00:00:00,VERIFIED,LOW,True,True
USR13868,Laban Boase,KQPTO0245F,XXXX-XXXX-7972,1977-11-19 21:45:28,Ludhiana,Punjab,16282.0,Self Employed,2025-12-05 00:00:00,VERIFIED,LOW,True,True
USR51147,Aahana Kaur,HDLBY1947M,7720-3574-2333,1988-07-12 00:00:00,Poona,Maharashtra,22287.0,Self Employed,2024-04-09 00:00:00,PENDING,LOW,True,True
USR23623,Zansi Varghese,PUCNA8528C,5006-3922-8297,1981-09-07 00:00:00,Jalandhar,Punjab,9246.0,Farmer,,VERIFIED,LOW,True,False
USR80024,Dev Kanda,WUCLS3005K,,1977-12-15 20:44:34,Jaipur,Rajasthan,67466.0,Freelancer,2024-09-13 00:00:00,VERIFIED,HIGH,True,False
USR88664,Gayathri Sagar,LSZKD9074W,1181-7997-8026,1960-01-10 18:32:14,Chennai,Tamil Nadu,,Salaried,2025-12-14 00:00:00,VERIFIED,LOW,True,True
USR48592,Bhavika Randhawa,IIUEM9016Z,XXXX-XXXX-8269,1992-09-19 00:00:00,Jaipur,Rajasthan,30000.0,Salaried,2025-01-22 00:00:00,VERIFIED,LOW,True,True
USR79215,Leena Atwal,LPVTP8222Q,9113-9316-2555,2007-04-05 00:00:00,Bengaluru,Karnataka,35939.0,Freelancer,2025-01-29 00:00:00,PENDING,MEDIUM,True,True
USR75718,Qadim Muni,RJHXX9084,,1986-09-04 00:00:00,Lucknow,Uttar Pradesh,71437.0,Business Owner,2025-03-29 00:00:00,VERIFIED,LOW,False,False
USR26517,Frado Sawhney,NCSIM7475I,1899-3355-5925,1999-06-26 00:00:00,Mumbai,Maharashtra,62412.0,Farmer,2026-02-07 00:00:00,VERIFIED,LOW,True,True
USR97768,Zaid Khatri,CBKYP6197F,1274578755,1969-08-29 00:00:00,Amritsar,Punjab,14665.0,Student,2024-11-23 19:30:00,VERIFIED,UNKNOWN,True,False
USR20968,Agastya Dugal,,9667-5248-1744,,Hyderabad,Telangana,22936.0,Gig Worker,2024-01-08 00:00:00,VERIFIED,MEDIUM,False,True
USR70067,Xiti Dora,HTJNP5508Z,1532-1386-1914,1997-09-27 00:00:00,Mumbai,Maharashtra,30092.0,Retired,2024-10-09 18:09:32,VERIFIED,MEDIUM,True,True
USR51450,Qabil Shan,PTUJI6361J,7841-7197-5496,1996-01-13 00:00:00,Jaipur,Rajasthan,,Business Owner,2025-12-26 00:00:00,VERIFIED,LOW,True,True
USR57716,Isha Agate,FODSB1912R,,1968-02-27 00:00:00,Jaipur,Rajasthan,14257.0,Retired,2024-01-08 21:06:20,VERIFIED,LOW,True,False
USR68555,Tarak Bala,NOAXB3665R,6131-6175-6194,2007-06-03 11:34:00,Pune,Maharashtra,41166.0,Retired,2024-07-12 00:00:00,REJECTED,LOW,True,True
USR87671,Dipta Dube,NBJAU9896U,5607-9904-5339,1966-06-18 23:23:00,Kolkata,West Bengal,31366.0,Student,,PENDING,LOW,True,True
USR26635,Zaid Upadhyay,OWPHY6964G,0632-1252-6228,1981-01-19 00:00:00,Delhi,Delhi,,Student,2024-01-21 00:00:00,REJECTED,MEDIUM,True,True
USR15316,Jagvi Kaur,FBCAE7966P,2016-1941-6001,2003-05-14 21:06:00,Delhi,Delhi,26900.0,Business Owner,2024-10-12 00:00:00,VERIFIED,HIGH,True,True
USR17177,Unnati Som,CVYRK5519K,2016-8272-1182,1982-06-14 00:00:00,Kolkata,West Bengal,22800.0,Gig Worker,2025-07-23 11:25:00,PENDING,LOW,True,True
USR19072,Aadi Deep,XTVTP8758E,0170-3116-1367,2007-03-07 00:00:00,Chennai,Tamil Nadu,21661.0,Salaried,2025-07-16 06:19:00,VERIFIED,LOW,True,True
USR49518,Avni Kota,UX0GH6864Q,7292-9128-3688,,Mumbai,Maharashtra,26635.0,Self Employed,2024-12-26 00:00:00,VERIFIED,LOW,False,True
USR21937,Akshay Mand,RWHMR1014C,3627-7022-2928,2007-11-11 00:00:00,Bengaluru,Karnataka,32405.0,Student,2024-09-11 13:59:58,VERIFIED,LOW,True,True
USR11254,Kavya Wali,ZKKVM1561F,7927-7062-1919,2005-10-04 18:01:46,Jaipur,Rajasthan,20553.0,Business Owner,2024-05-05 22:32:24,VERIFIED,LOW,True,False
USR70056,Patrick Parikh,TAORS6361V,4679-7955-6106,1967-04-20 12:02:25,Chennai,Tamil Nadu,41100.0,Farmer,2025-09-04 00:00:00,VERIFIED,LOW,True,True
USR90824,Shivansh Sengupta,YIAFO1076X,5793-5214-3671,1971-05-02 00:00:00,Jaipur,Rajasthan,,Business Owner,2024-07-05 00:00:00,VERIFIED,LOW,True,True
USR30495,Gaurav Doshi,DKHKD9874E,3896-9750-4927,1976-10-08 00:00:00,Mumbai,Maharashtra,57126.0,Unemployed,2024-08-24 00:00:00,VERIFIED,LOW,True,True
USR78118,Ira Nagi,FDLYO6866K,2313-6752-0006,1990-06-25 07:41:00,Kolkata,West Bengal,50432.0,Business Owner,2024-07-11 00:00:00,VERIFIED,MEDIUM,True,True
USR52185,Onkar Hegde,RKYOA4478U,4268-8385-4960,1964-02-11 00:00:00,Hyderabad,Telangana,,Self Employed,2024-03-05 07:41:18,VERIFIED,LOW,True,True
USR61691,Champak Dalal,JCJFZ3352Q,5827-7127-5394,1995-10-16 23:39:44,Kolkata,West Bengal,38007.0,Salaried,2025-04-21 17:14:44,VERIFIED,MEDIUM,True,True
USR60344,Vritti Sandal,SQYLJ7438L,5699-3790-4670,,Delhi,Delhi,8490.0,Student,2024-03-07 00:00:00,VERIFIED,LOW,True,True
USR48403,Vanshatata,UDZUY6356K,4112-8173-6510,1973-01-18 00:00:00,Lucknow,Uttar Pradesh,22573.0,Farmer,2024-03-17 00:00:00,VERIFIED,LOW,True,True
USR61177,Yochana Mallick,KDCRY0004,4379-0038-9978,1977-10-30 13:00:03,Delhi,Delhi,20821.0,Salaried,2025-08-29 22:17:51,VERIFIED,LOW,False,True
USR18389,Laban Soman,,5016-5254-9703,1967-10-31 06:13:00,Jalandhar,Punjab,47324.0,Farmer,2025-11-06 01:25:05,VERIFIED,UNKNOWN,False,False
USR47945,Hemani Bhattacharyya,XHWHS9440W,4337-2255-9560,1964-08-21 00:00:00,Delhi,Delhi,32819.0,Unemployed,,VERIFIED,LOW,True,True
USR21754,Jeremiah Khanna,BSYCV6187V,4148-4998-9052,1969-02-03 00:00:00,Bengaluru,Karnataka,,Student,2025-02-14 00:00:00,VERIFIED,LOW,True,True
USR39390,Rajata De,KMMYM8962X,1905-7548-6193,2001-09-22 00:00:00,Delhi,Delhi,15449.0,Student,2024-07-17 00:00:00,VERIFIED,MEDIUM,True,True
USR89311,Ria Gara,YPJZH6934A,9238-3338-6977,2004-09-17 20:59:00,Lucknow,Uttar Pradesh,22201.0,Farmer,,REJECTED,LOW,True,True
USR47921,Faris Kalla,GJLCU8906,9878-6675-8160,1987-01-24 00:00:00,Jalandhar,Punjab,24768.0,Retired,2026-01-03 13:06:38,VERIFIED,MEDIUM,False,True
USR13413,Vasudha Mandal,XDASJ9789D,0863-5185-8270,1994-01-14 00:00:00,Bengaluru,Karnataka,31685.0,Retired,2024-02-03 00:00:00,VERIFIED,LOW,True,True
USR36162,Chakradev Madan,XKOXI6406B,0294-3277-6129,1974-09-20 00:00:00,Hyderabad,Telangana,16532.0,Salaried,2025-12-21 00:00:00,VERIFIED,LOW,True,True
USR26876,Praneel Pathak,JJ1QV6843Y,0249-7768-3015,1965-11-09 16:12:18,Jalandhar,Punjab,10407.0,Self Employed,2025-08-25 12:25:16,REJECTED,LOW,False,False
USR10845,Wahab Golla,TPWLV5865K,9903-6165-0863,1968-10-23 06:11:00,Pune,Maharashtra,17955.0,Salaried,2026-03-26 00:00:00,REJECTED,MEDIUM,True,True
USR93755,Aarini Balasubramanian,SSTZP8492,1390-0369-4168,1991-05-06 00:00:00,Amritsar,Punjab,13061.0,Unemployed,2024-07-04 00:02:14,PENDING,UNKNOWN,False,True
USR99982,Darpan Khare,FXFUQ7669X,9801-5073-4279,1992-08-11 03:38:00,Delhi,Delhi,21775.0,Student,2024-01-11 00:00:00,VERIFIED,HIGH,True,True
